text,created_at,hashtags
"[7:30AM] 
#Ajah
#BreakdownReport

Picture of a truck with a mechanical problem at ShopRite inward Ajah with no effect on traffic for now.
Repair is expected to commence soon.
#FollowLASTMA https://t.co/OY5qV4E3vU",Mon Oct 14 06:37:38 +0000 2024,"['Ajah', 'BreakdownReport', 'FollowLASTMA']"
"[6:56AM] #LASU_IgandoRd
#Akesan
#AccidentReport

The car in this video had a brake failure while moving inbound Igando, then rammed through the kerb to the face other side inward Obadore.

Our personel and Police men from Igando police station were all present at the incident https://t.co/dicCtf3H47",Mon Oct 14 06:05:30 +0000 2024,"['LASU_IgandoRd', 'Akesan', 'AccidentReport']"
"[6:47AM] #EkoBridge
#TrafficUpdate

There is good movement on Eko bridge inward Apongbon.
Descending Eko bridge inward CMS bridge to connect CMS proper is very good.
Eko bridge inward Elegbeta Mini stadium, Ebute ero market through Ejalonibu market down to Police post is good. https://t.co/3hrHURXXeD",Mon Oct 14 05:54:33 +0000 2024,"['EkoBridge', 'TrafficUpdate']"
"[6:35AM] #LagIbdExpWay
#3MB
#TrafficUpdate

It's a faster vehicular flow coming from Kara bridge inward Berger, Otedola bridge down to Tollgate.

It's moving slowly from China town heading towards Alapere due to early morning monday influx, coupled with massive pedestrian https://t.co/Biv7vJjyx6",Mon Oct 14 05:46:23 +0000 2024,"['LagIbdExpWay', '3MB', 'TrafficUpdate']"
"[6:28AM] #Ogolonto
#Ketu
#TrafficUpdate

We are still experiencing rapid vehicular movement from Ogolonto alternation point towards Irawo down to Owode Onirin.
Traffic moves gradually on Mile 12 bridge due to the activities of the commercial vehicles descending the bridge. https://t.co/0hi6qFbczy",Mon Oct 14 05:38:47 +0000 2024,"['Ogolonto', 'Ketu', 'TrafficUpdate']"
"[6:16AM] #IkotunEjigbo
#TrafficUpdate

We are still having it good at Ikotun intersection despite the early morning rush.
The commercial buses activities have commenced in earnest while little delay is due to manual alternation.

Movement inward Oju odo from ikotun intersection https://t.co/ns8QEwLvk0",Mon Oct 14 05:20:50 +0000 2024,"['IkotunEjigbo', 'TrafficUpdate']"
"[6AM] #AgegeMotorRd
#TrafficUpdate

Appreciable movement from Iyana Dopemu to Cement through Mangoro to Ile Zik.

Sule junction to connect Ile Zik is also good to go.
Ile Zik inward Ajayi farm is good to go at the moment.
Ajayi farm inward National is slow due to early  morning https://t.co/ZdWRtpCyAf",Mon Oct 14 05:08:40 +0000 2024,"['AgegeMotorRd', 'TrafficUpdate']"
"[5:37AM] #Apapa
#AreaB
#AccidentReport

We recorded an overnight accident which involved a containerized  truck and a motorcycle.

The LASTMA rescue team and Police officers from AreaB were all on ground, and the victims were swiftly taken to the nearest hospital.

The truck and https://t.co/Q5satt91ZO",Mon Oct 14 04:54:29 +0000 2024,"['Apapa', 'AreaB', 'AccidentReport']"
"[9:15PM] #ThirdMainlandBridge #3MB #TrafficUpdate 

Traffic is all good from the Third Mainland Bridge to Olopomeji, Ifako, Ogudu, Alapere, Ikosi, Toll gate, Otedola on to Berger.

@Gidi_Traffic 
@Sola_Giwa 
@followlasg 
@GoldmyneTV 
@lagostraffic961 
@TrafficChiefNG 
@Mr_JAGs https://t.co/kOV7ftIE1q",Sun Oct 13 20:22:15 +0000 2024,"['ThirdMainlandBridge', '3MB', 'TrafficUpdate']"
"[8:50PM] #Ikorodu #AccidentReport 

An accident between a Toyota Highlander and Corolla has occurred at Itamaga intersection.

Effort is on to resolve the situation and get the vehicles off the road even  as traffic is under control.

@Gidi_Traffic 
@lagosMOT1 
@lagostraffic961 https://t.co/flSJ0h680J",Sun Oct 13 20:01:20 +0000 2024,"['Ikorodu', 'AccidentReport']"
"[7:40PM] #AgegeMotorRoad #IkejaAlong #TrafficUpdate 

Traffic is good coming in from Airport to National, via the Ikeja Bypass to Ajayi Farm on to Ile Zik.

Traffic is also good on the return trip from Ile Zik through Ikeja Along, National, Airport, PWD, Ladipo to Bolade. https://t.co/jQpJBwwIXu",Sun Oct 13 18:48:21 +0000 2024,"['AgegeMotorRoad', 'IkejaAlong', 'TrafficUpdate']"
"[7:23PM] #IyanaIba #BreakdownReport 

A container laden truck developed some electrical problem at Iyana Iba inward Agbara, taking up a better part of the road.

Effort is on for recovery.

@Gidi_Traffic 
@followlasg 
@Mr_JAGs 
@HeroPrince_21 
@Sola_Giwa 
@lagosMOT1 https://t.co/dyKHx4qyjx",Sun Oct 13 18:26:23 +0000 2024,"['IyanaIba', 'BreakdownReport']"
"[7:00PM] #IkoroduRoad #TrafficUpdate 

Traffic is very good from Ojota bus stop to the Ojota interchange, Ketu, Iyana School, Mile 12 on to Owode, on to Ajegunle.

@Gidi_Traffic 
@lagosMOT1 
@lagostraffic961 
@TrafficChiefNG 
@Mr_JAGs 
@Sola_Giwa https://t.co/5T1uuE1c8D",Sun Oct 13 18:04:26 +0000 2024,"['IkoroduRoad', 'TrafficUpdate']"
"[6:45PM] #Apongbon #TrafficUpdate 

Traffic is good out of Broad street inward Apongbon on to the Eko Bridge.

Apongbon to UBA and back to Apongbon is good.

@lagosMOT1 
@lagostraffic961 
@TrafficChiefNG 
@followlasg 
@gm_lastma 
@Mr_JAGs 
@Gidi_Traffic 
@Sola_Giwa https://t.co/LKwzPjMc7G",Sun Oct 13 17:57:00 +0000 2024,"['Apongbon', 'TrafficUpdate']"
"[5:59PM] #Mile2 #ApapaOshodi #OshodiApapa #AccidentReport #MultipleAccident 

A multiple accident involving a tanker loaded with oil, Two commercial buses, a Honda saloon car and two commercial motorcycles has just occurred at Second Rainbow inward Mile 2.

@lasambus is on ground https://t.co/SZSYnMGUHx",Sun Oct 13 17:35:15 +0000 2024,"['Mile2', 'ApapaOshodi', 'OshodiApapa', 'AccidentReport', 'MultipleAccident']"
"[5:50PM] #TrafficUpdate 

Traffic is still good in most areas within the metropolis, though may be slightly slow at major intersections.

Remember to drive with care.

@Sola_Giwa 
@lagosMOT1 
@lagostraffic961 
@TrafficChiefNG 
@followlasg 
@Mr_JAGs https://t.co/iq8q6btj5Z",Sun Oct 13 16:57:35 +0000 2024,['TrafficUpdate']
"[3:50PM] #IkoroduRd #IncidentReport 

A broken down loaded truck with mechanical fault, occupying 50% of the road on the main carriage way at Foru Terminal Inward Ojota. 
Tow vehicle has been contacted while our officers are on ground managing the situation. https://t.co/Ul8yr0Nwqf",Sun Oct 13 14:50:39 +0000 2024,"['IkoroduRd', 'IncidentReport']"
"[3:20PM] #IyanaIpaja #Egbeda #TrafficUpdate 

Isheri roundabout through Olugbede Jendol up to Egbeda and even on to Moshalasi roundabout is very good to go for now, the return journey of same stretch is a fast moving traffic. Vehicular activities around Egbeda intersection is https://t.co/9hBD2turhi",Sun Oct 13 14:21:30 +0000 2024,"['IyanaIpaja', 'Egbeda', 'TrafficUpdate']"
"[2:38PM] #Sabo #IncidentReport 

A broken down flat body truck with pulled out middle tyre and broken rim at Sabo inward Sabo intersection, causing backlog at Aleje inward Sabo Roundabout.
Tow truck has been contacted, while our officers are alternating the lane for counter flow. https://t.co/cw4Dp6dcJM",Sun Oct 13 13:39:48 +0000 2024,"['Sabo', 'IncidentReport']"
"[2:22PM] #LagosAbkExp #TrafficUpdate 

It’s slightly busy at Santos intersection by Mobil due to slight queue coupled with alternatoin but fast moving. 
    While  Ascending and descending the Jubilee bridge is looking appreciable.    
   Better movement from Meiran  towards https://t.co/yw1xrVSnlk",Sun Oct 13 13:23:28 +0000 2024,"['LagosAbkExp', 'TrafficUpdate']"
"[1:55PM] #Estate_Alapere #IncidentReport 

Multiple accident involving Tipper Truck and T4 bus at Estate Alapere inward Ogudu, as a result of that, it  has affected traffic backwards Conoil. 
Tow vehicle, LASAMBUS and Police officers are already on ground. Also, our officers are https://t.co/OIYZQHmOYc",Sun Oct 13 13:13:34 +0000 2024,"['Estate_Alapere', 'IncidentReport']"
"[1:08PM] #Maryland #Ikeja #TrafficUpdate 

The vehicular movement is good along Anthony inward journey Maryland Intersection enroute Odo'yalaro and Mobolaji Bank Anthony Way respectively.

The traffic is calm along the entire stretch of Kodesoh Road, Oba Akinjobi Way, Local https://t.co/Ib04tENUKi",Sun Oct 13 12:10:25 +0000 2024,"['Maryland', 'Ikeja', 'TrafficUpdate']"
"[10:55AM]
#Mile12
#BreakdownReports 
There's a brokendown mini six tyre truck, having gear problem Mile 12 inward Mile 12 under bridge. 
Lastma personnel are fully on ground while effort is on top gear to remove it from the road. 
Traffic still good at the moment.
@trafficbutter https://t.co/ZzqdFYWpyH",Sun Oct 13 10:02:34 +0000 2024,"['Mile12', 'BreakdownReports']"
"[9:50AM]
#Iju_Ishaga
#BreakdownReports
There's a brokendown car with front tyre problem at Oyemekun on Iju Ishaga Road.
Tow vehicle has been contacted though the owner is working to fix it.
Backlog now at Oyemekun junction.
@trafficbutter @TrafficChiefNG @Gidi_Traffic https://t.co/jmuco6JO0w",Sun Oct 13 08:56:11 +0000 2024,"['Iju_Ishaga', 'BreakdownReports']"
"[9:30AM]
#Igando
#BreakdownReports 
There's a brokendown loaded mack gas tanker with axle tyre problem at Idowu egba along Lasu-Igando road inward Igando. 
There's mechanic working on it seriously while our men are on ground to monitor and control traffic.
@trafficbutter https://t.co/HmWUnGtdrr",Sun Oct 13 08:49:30 +0000 2024,"['Igando', 'BreakdownReports']"
"[8:50AM]
#PWD
#TrafficReports 
Due to Conoil filling station that's dispensing fuel at National inward Airport, there's backlog to Ikeja Along at the moment but traffic is very calm in other areas within the axis. 
Officers are on ground managing the traffic.
@trafficbutter https://t.co/5lkR8qBSre",Sun Oct 13 07:58:03 +0000 2024,"['PWD', 'TrafficReports']"
"[7:20AM] #3MB #ThirdMainlandBridge #TrafficUpdate 

The journey in and out of the Third Mainland Bridge is very good at the moment.

Olopomeji through Ilaje, Adekunle and Adeniji is all good likewise back to Iyana Oworo.

@Sola_Giwa 
@Gidi_Traffic 
@followlasg 
@lagostraffic961 https://t.co/CgnGMISa6m",Sun Oct 13 06:27:56 +0000 2024,"['3MB', 'ThirdMainlandBridge', 'TrafficUpdate']"
"[8:30PM] #LagosIsland #TrafficUpdate 

Good movement from Adekunle intersection inward Adeniji Adele.
Oyebanji in and outward is good.
Carter Bridge exit, Ilubinrin, Simpson ascending Osborne are all good.

Obalende inward Onikan, descending Flag House is good.
CMS inw Apongbon, https://t.co/BkegUeMhNu",Sat Oct 12 19:38:34 +0000 2024,"['LagosIsland', 'TrafficUpdate']"
"[8:14PM] #Apongbon #TrafficUpdate 

Good movement on CMS Bridge inward Offin Canal market down to NEPA, but immediately after NEPA by Ijora Olopa intersection is slow movement inward Costain.
Good movement on Broad Street down to Apongbon U/bridge to connect Offin Canal market https://t.co/TuTwI8RPjq",Sat Oct 12 19:19:31 +0000 2024,"['Apongbon', 'TrafficUpdate']"
"[7:25PM] #PWD #TrafficUpdate 

Good movement from Bolade Oshodi Junction inw National through Ladipo, Shogunle, PWD and Airport B/stop. 

National inw Ajayi Farm is good through Ikeja overpass Bridge.
Movement is steady from Ajayi Farm inw Ile Zik.
Ile Zik inw Sule Junction is https://t.co/rrqdsiwtCz",Sat Oct 12 18:29:27 +0000 2024,"['PWD', 'TrafficUpdate']"
"[7:05PM] #Ejigbo #TrafficUpdate 

Both inward and outward Jakande Gate is busy at the moment due to high influx.

Oju Odo down to Ikotun intersection ie steady.

Synagogue inw NNPC Junction is good.

Mubostic inw Canoe and the return journey back to Mubostic is good at the https://t.co/pWsWvIC5uu",Sat Oct 12 18:14:31 +0000 2024,"['Ejigbo', 'TrafficUpdate']"
"[6:37PM] #Jibowu_Yaba_Oyingbo #TrafficUpdate 

Jibowu U/bridge inward and outward Empire is very free for now.

Jibowu inward Yaba Phase1&amp;2 is also free.

Muritala Muhammad Way through Alagomeji, Adekunle, Post Office down to Oyingbo is good.

Oyingbo inward Iddo through Otto is https://t.co/8VXJgZktn0",Sat Oct 12 17:48:42 +0000 2024,"['Jibowu_Yaba_Oyingbo', 'TrafficUpdate']"
"[5:55PM] #Dopemu #TrafficUpdate 

Vehicular movement from Cement heading towards Dopemu, underneath the bridge to Iyana Ipaja, is flowing smoothly. The Goye intersection, leading inward to Alaguntan on Alimosho Road, and connecting Akiwowo and Cash Street to Moshalasi, both https://t.co/BYrC2TMXDQ",Sat Oct 12 17:01:20 +0000 2024,"['Dopemu', 'TrafficUpdate']"
"[5:44PM] #MobolajiBankAnthonyWay #TrafficUpdate 

 Traffic along Oba Akran, the Ikeja Link Bridge en route to Kodesho, and towards the areas beneath the bridge near the General Hospital, Local Airport, and Oba Akinjobi is flowing well with no delays.

On Mobolaji Bank Anthony https://t.co/kEci7DyePR",Sat Oct 12 16:48:04 +0000 2024,"['MobolajiBankAnthonyWay', 'TrafficUpdate']"
"[4:40PM] #EbuteEro #Apongbon #TrafficUpdate 

Movement on the CMS Bridge heading toward Offin Canal Market and extending to Ijora Olopa by NEPA is progressing at a fast pace. The descent from CMS Bridge towards UBA Roundabout, connecting to Inner Marina, is also clear and https://t.co/fzPKJSqU3E",Sat Oct 12 15:44:03 +0000 2024,"['EbuteEro', 'Apongbon', 'TrafficUpdate']"
"[4:35PM] #OkeOdo #TrafficUpdate 

The traffic situation around Charity and Oja Oba intersections, as well as all adjoining routes, is currently stable with no cause for concern. The area around Abule Egba and MOBIL is also clear, and both ascending and descending the Jubilee https://t.co/QJw9mYBUuN",Sat Oct 12 15:39:14 +0000 2024,"['OkeOdo', 'TrafficUpdate']"
"[4:29PM] #Imota #Ikorodu #TrafficUpdate 

Traffic is moving slowly but steadily from Sabo Roundabout through Onimalu Market. Further movement to Alaka is better. 
Movement to Itamaga Junction is slightly busy due to alternating traffic patterns.

Traffic from Itamaga heading https://t.co/xBdSsv6yKq",Sat Oct 12 15:35:21 +0000 2024,"['Imota', 'Ikorodu', 'TrafficUpdate']"
"[4:22PM] #Ikotun #Ejigbo #TrafficUpdate 

Traffic is building up along Pako, Oke Afa, Jakande Gate route, moving towards the NNPC intersection. Vehicular movement from Ijegun Road and Jakande Gate towards Pako remains steady but slightly affected by uneven road conditions. https://t.co/4qccJlVZwM",Sat Oct 12 15:26:20 +0000 2024,"['Ikotun', 'Ejigbo', 'TrafficUpdate']"
"[4:13PM] #Kosofe #IkoroduRoad #BreakdownReport 

A Mercedes Benz SUV has broken down with mechanical issues on the main carriageway heading inward Ketu, at Kosofe. Resultant backlog has extended close to the pedestrian bridge at Mile12. 
Efforts are currently underway to get the https://t.co/l9LfsP7Wxw",Sat Oct 12 15:17:23 +0000 2024,"['Kosofe', 'IkoroduRoad', 'BreakdownReport']"
"[2:57PM] #OkotaIsolo #TrafficUpdate 

Movement at Cele inward towards Ago Roundabout is clear, and the return journey is also free-flowing. Ago Palace Road, both inward and outward, as well as  Apple Junction.  The inner part of Nwachukwu Drive connecting Cele is freely moving in",Sat Oct 12 14:02:57 +0000 2024,"['OkotaIsolo', 'TrafficUpdate']"
"[2:48PM] #LagAbkExp #TrafficUpdate 

Movement from Bolade Oshodi, Ladipo, Shogunle, PWD, Airport Busstop, National to Ajayi farm through Ikeja overpass bridge, Ile Zik, Sule junction, Cement stil in order. 

Movement on the stretch of Cement back to Bolade Oshodi junction is https://t.co/F9wKgOPZdQ",Sat Oct 12 13:50:58 +0000 2024,"['LagAbkExp', 'TrafficUpdate']"
"[2:29PM] #IbaOto #Ijanikin #BreakdownReport  

Footage of a broken loaded flat body truck, just in front of LASUED, inward Agbara, along Badagry expressway. 
The impedement has little or no effect on traffic along the corridor at the moment, nonetheless, effort is currently being https://t.co/um6QxfjR32",Sat Oct 12 13:34:52 +0000 2024,"['IbaOto', 'Ijanikin', 'BreakdownReport']"
"[2:00PM] #Obanikoro #IkoroduRoad #BreakdownReport 

A container laden truck has broken down with mechanical fault at Obanikoro Inward journey Onipanu. A development having obvious effect on traffic along the corridor. Though effort aimed at evacuation has commenced, however, our https://t.co/HVTc8EAhkj",Sat Oct 12 13:05:10 +0000 2024,"['Obanikoro', 'IkoroduRoad', 'BreakdownReport']"
"[11AM] #IkoroduRd
#Irawo
#BreakdownReport

This is another faulty articulated vehicle with a mechanical problem at Irawo inward Owode Onirin.

It is currently having no effect on traffic flow and effort is ongoing to fix the fault.
#FollowLASTMA
@lagostraffic961 
@TrafficChiefNG https://t.co/invJ5VZXUN",Sat Oct 12 10:06:23 +0000 2024,"['IkoroduRd', 'Irawo', 'BreakdownReport', 'FollowLASTMA']"
"[10:58AM]  #Isolo 
#AccidentReport
40ft loaded containerised truck fell at Limca road inward Abimola Ways to connect Ilasa.
 it has no effect on traffic at the moment while effort is being made for recovery.
#FollowLASTMA https://t.co/MnN8ArffL1",Sat Oct 12 10:01:00 +0000 2024,"['Isolo', 'AccidentReport', 'FollowLASTMA']"
"[9:58AM] #IkoroduRd
#Ketu
#Ile_Ile
#BreakdownReport

A truck loaded with Yam is shaving a shaft problem at Ileile on the main carriage way inward Mile 12.

Repair will be carried out on the spot and our men are well positioned to monitor the traffic situation.
#FollowLASTMA https://t.co/ztuxh3BnW9",Sat Oct 12 09:20:02 +0000 2024,"['IkoroduRd', 'Ketu', 'Ile_Ile', 'BreakdownReport', 'FollowLASTMA']"
"[9:25AAM] #Mile2
#Carwash
#AccidentReport
A truck had a brake failure at Carwash this morning.

A tow vehicle has been contacted for its immediate removal.
Our men are also at the location to manage its traffic effect.
Patience is key.
#FollowLASTMA",Sat Oct 12 08:30:15 +0000 2024,"['Mile2', 'Carwash', 'AccidentReport', 'FollowLASTMA']"
"[9:13AM] #Dopemu
 #AccidentReport

A minor road crash occurred under Dopemu bridge which involved a jeep and a Coaster bus.

Our personnel are firmly on ground monitoring the situation as the affected vehicles are about to be moved off the road.
#FollowLASTMA",Sat Oct 12 08:21:34 +0000 2024,"['Dopemu', 'AccidentReport', 'FollowLASTMA']"
"[9:10AM] #AgegeMotorRd
#National
#BreakdownReport
We have a faulty truck ascending the Overpass bridge at National inward Ajayi farm.
The owner is sighted trying to rectify the fault.
#FollowLASTMA https://t.co/ot7V9UPFbi",Sat Oct 12 08:17:00 +0000 2024,"['AgegeMotorRd', 'National', 'BreakdownReport', 'FollowLASTMA']"
"[8:50AM] #LagAbkExpWay
#BreakdownReport

Picture of a broken down loaded tanker at Meiran inward Tollgate.
Effort is on for repair and evacuation.
#FollowLASTMA https://t.co/kjxlKKLSfM",Sat Oct 12 08:03:42 +0000 2024,"['LagAbkExpWay', 'BreakdownReport', 'FollowLASTMA']"
"[7:45AM]
#Mile2
#BreakdownReport

An empty 40ft Mack truck has developed a gear problem at Mile12 bus stop inward Durbar junction on the service lane.

Tow vehicle is expected to arrive soon for its immediate removal.
#FollowLASTMA
@Sola_Giwa 
@TrafficChiefNG 
@lagostraffic961 https://t.co/HVbY3xYoba",Sat Oct 12 06:52:00 +0000 2024,"['Mile2', 'BreakdownReport', 'FollowLASTMA']"
"[7:40AM]
#Mile12
#Ketu
#TrafficUpdate

It  is very encouraging coming from Ogolonto end towards Itowolo, Owode, Mile12 and Ketu axis.
Moving ahead to Ojota is also free, Same as the return journey.
#FollowLASTMA https://t.co/K8vKcsnBZX",Sat Oct 12 06:49:02 +0000 2024,"['Mile12', 'Ketu', 'TrafficUpdate', 'FollowLASTMA']"
"[7:25AM] #LagBadgryExpWay
#Agbara
#AccidentReport

A loaded articulated vehicle has an accident at Agbara inward Badagry along Lagos Badagry Express way, our personnel are firmly on ground to monitor the traffic situation, recovery of the affected truck from the location is also https://t.co/6QO9mS0BXN",Sat Oct 12 06:30:45 +0000 2024,"['LagBadgryExpWay', 'Agbara', 'AccidentReport']"
"[7:07AM] #EkoBridge
#BreakdownReport

There is a broken down truck with a Spring problem at the tip of Eko bridge inward Apongbon.

Our men are on ground to manage its traffic effect while recovery is also ongoing.
#FollowLASTMA https://t.co/l5k6wr68GT",Sat Oct 12 06:15:54 +0000 2024,"['EkoBridge', 'BreakdownReport', 'FollowLASTMA']"
"[7AM] #LagIbdExpWay
#3MB
#TrafficUpdate

It's very free along the stretch of Lagos Ibadan Express way from Kara bridge inbound Berger down to Iyana oworo.

Iyana oworo back to Berger is also a free movement.
Vehicular movement on the Third mainland bridge (inward and outward) is https://t.co/BfCP27RYQx",Sat Oct 12 06:10:20 +0000 2024,"['LagIbdExpWay', '3MB', 'TrafficUpdate']"
"[6:40AM] #Costain
#BreakdownReport

This video shows a faulty truck descending Eko bridge inward Costain round about.

It is currently having no effect on traffic while recovery is also expected to be done soon.
#FollowLASTMA
@Sola_Giwa 
@lagostraffic961 https://t.co/JXDCppQsSq",Sat Oct 12 06:00:44 +0000 2024,"['Costain', 'BreakdownReport', 'FollowLASTMA']"
"[9:30PM] #QuickUpdate #IncidentReport 

A broken down loaded 40ft containerized truck at Afolabi Ege Market inward Agbara with mechanical fault. The driver can’t be sighted, officers on ground managing the situation. Traffic has extended to Volkswagen.

Drive with care! https://t.co/cCYzcbE4aC",Fri Oct 11 20:58:25 +0000 2024,"['QuickUpdate', 'IncidentReport']"
"[8:25PM] #AgegeMotorRd #TrafficUpdate 

From Bolade Oshodi junction to Ladipo movement is in order.
Ladipo to Shogunle is good to go. 
movement from Shogunle to PWD is free.
PWD to Airport Uturn is  in good shape. 
Airport Uturn to Airport busstop still in good order. 
Good https://t.co/B1QIBWkbEC",Fri Oct 11 19:25:31 +0000 2024,"['AgegeMotorRd', 'TrafficUpdate']"
"[8:15PM] #QuickUpdate #IncidentReport 

A lone accident of a Toyota Camry at Omole Roundabout inward Grammar School. Tow vehicle presently on ground to move it off the road. Also, our officers are on scene doing the needful.

Drive with care! https://t.co/RgPUwr3g3M",Fri Oct 11 19:20:04 +0000 2024,"['QuickUpdate', 'IncidentReport']"
"[7:42PM] #Dopemu #TrafficUpdate 

Presently, the traffic situation at Cement down to Goye junction towards Iyana ipaja is an appreciable movement likewise the return journey to Goye junction connecting to Akiwowo junction towards Alaguntan junction is also an appreciable one. https://t.co/cEbC7sHG9A",Fri Oct 11 18:46:02 +0000 2024,"['Dopemu', 'TrafficUpdate']"
"[7:17PM] #CMS #3MB #Obalende #TrafficUpdate 

Good movement all the way from Adekunle intersection inward Adeniji Adele, oyebanji in and outward, Carter Bridge exit, Ilubinrin, Simpson, down to Obalende.
Obalende inward onikan and descending to Flagg house is good to go.

Cms all https://t.co/Zal2kaEZB8",Fri Oct 11 18:18:51 +0000 2024,"['CMS', '3MB', 'Obalende', 'TrafficUpdate']"
"[6:26PM] #Badagry #TrafficUpdate 

Fast movement from Badagry Roundabout, Enroute Torikoh, Limca, Aradagun, Mowo down to Oko-Afo.

Movement around Oko Afo is good to go, both Inward and Outward at the moment.

Fast Movement from Oko Afo, Check Point, Magbon, Ibiye, all the way to https://t.co/uZaLEP3a6s",Fri Oct 11 17:27:20 +0000 2024,"['Badagry', 'TrafficUpdate']"
"[5:45PM] #AgegeMotorRd #TrafficUpdate 

Movement from Bolade Oshodi junction to Airport Turning through Ladipo, Shogunle and PWD is still very much in order. 
Slow movement from Airport Turning to National due to high influx. 
Ascending and Descending Ikeja Along bridge is busy, https://t.co/tmX77aKgeY",Fri Oct 11 16:45:33 +0000 2024,"['AgegeMotorRd', 'TrafficUpdate']"
"[4:26PM] #Ojota #IncidentReport 

A loaded truck collided with a car from behind while the car driver was waiting for pedestrian crossing at Ojota main carriageway. Effort is ongoing to resolve the issue while the vehicles have been moved to the service lane so as to ease https://t.co/9Bq7OISMuZ",Fri Oct 11 15:28:31 +0000 2024,"['Ojota', 'IncidentReport']"
"[4:14PM] #QuickUpdate #IncidentReport 

A multiple accident at Toyota inwards Oshodi, that involved two containerized trailers and  coastal bus. 
No casualty, and it’s affecting free flow of traffic backwards Isolo and beyond. Effort is ongoing for evacuation.

Please drive with https://t.co/zIQ9rBT3du",Fri Oct 11 15:18:16 +0000 2024,"['QuickUpdate', 'IncidentReport']"
"[4:05PM] #Costain #IncidentReport 

An accident involving a containerized truck that rolled back diagonally. Effort is ongoing for recovery while our officers are on scene managing the situation through contra flow for movement on Costain Bridge inwards Costain Roundabout. https://t.co/VpNfOvx7q0",Fri Oct 11 15:10:42 +0000 2024,"['Costain', 'IncidentReport']"
"[2:35PM]
#Apapa_Wharf
#BreakdownReports 
There's a brokendown container laden mack truck at Eleganza inward Flour Mills taking half of the road and can not be towed due to faulty front tyre shaft. 

Officers are at the scene and the place has been cordoned off with cones for https://t.co/1CzhgIbOCA",Fri Oct 11 13:43:17 +0000 2024,"['Apapa_Wharf', 'BreakdownReports']"
"[12:50PM]
#Ojodu_Berger
#AccidentReport 
There's a lone accident of a mini truck on Lagos Ibadan expressway after Mobil oil inward Otedola bridge enroute Berger, leaving only one lane for vehicular movement.
Tow vehicle has been contacted for recovery while our men are on ground https://t.co/IqaCv65reL",Fri Oct 11 11:54:54 +0000 2024,"['Ojodu_Berger', 'AccidentReport']"
"[11:30PM]
#Mile12
#AccidentReport 
There's a minor accident of a mini truck that got stuck inside the drainage at Mile 12 service lane inward the market. 
Tow truck has been contacted. 
For now no movement inward the service lane.
Officers are on ground making efforts to create https://t.co/WK1wktSUOe",Fri Oct 11 11:39:59 +0000 2024,"['Mile12', 'AccidentReport']"
"[12:20PM]
#Anthony
#BreakdownReports 
There's a brokendown loaded 40ft containerized truck having a hub and shaft problem on the main carriage way at Palmgrove inward Obanikoro and slowing down traffic backward Onipanu at the moment 

A tow van has been contacted. 
Lastma https://t.co/y12loKJa8b",Fri Oct 11 11:30:43 +0000 2024,"['Anthony', 'BreakdownReports']"
"[11:55AM]
#Apapa
#BreakdownReports 
There's a brokendown 40ft container laden truck having tyre issues by main carriage way on the left side of the road between Coconut and Trinity inward Mile 2.
Owners are making effort to fix and move it off the road. 
Officers are on ground https://t.co/BPMdPVO4ZW",Fri Oct 11 11:06:34 +0000 2024,"['Apapa', 'BreakdownReports']"
"[11:50AM]
#Alausa_Ikeja
#AccidentReport
An accident involving an upturned loaded truck with the driver trapped in the truck at Mobolaji Johnson Ave, close to Ministry of Environment. 
Effort is on for the rescue of the driver from the truck. while other fiest responders have been https://t.co/cHmErn1wj6",Fri Oct 11 11:02:20 +0000 2024,"['Alausa_Ikeja', 'AccidentReport']"
"[10:45AM] #Surulere #MashaAguda #IncidentReport #BreakdownReport #AccidentReport 

A Coca-Cola Truck got stuck in a ditch while turning into Ibezim Obiajulu street, spilling some of its content in the process.

Effort is on for recovery and evacuation even as our Men are managing https://t.co/W0m4kWWYCt",Fri Oct 11 09:52:02 +0000 2024,"['Surulere', 'MashaAguda', 'IncidentReport', 'BreakdownReport', 'AccidentReport']"
"[10:18AM] #Mile2 #Accident #AccidentReport #Hazard 
 
A container-laden truck has lost its balance and tilted while making a turn at Ghana Park inward Mile 2 Bridge, blocking access to that route.
Safety measures are being put in place even as effort is on for recovery and safe https://t.co/FhYOHgto20",Fri Oct 11 09:26:52 +0000 2024,"['Mile2', 'Accident', 'AccidentReport', 'Hazard']"
"[10:08AM] #Ajegunle #AccidentReport 

A container fell off its trailer at Marine Bridge inward Ijora Olopa, taking up a lane in the process.

Though traffic is still good, effort is on for recovery and evacuation even as safety measures are being put in place.

@Gidi_Traffic https://t.co/eKmUlVPqwe",Fri Oct 11 09:14:47 +0000 2024,"['Ajegunle', 'AccidentReport']"
"[8:35AM] #FunsoWilliams #AccidentReport #Ojuelegba #SituationReport #ProgressReport

Transloading of the content of the earlier reported leaking loaded tanker is still ongoing.

Safety measures in place.

@Gidi_Traffic 
@Sola_Giwa 
@followlasg 
@Mr_JAGs 
@walemusa 
@seunosiyemi_ https://t.co/AeGZVkKn8V",Fri Oct 11 08:40:15 +0000 2024,"['FunsoWilliams', 'AccidentReport', 'Ojuelegba', 'SituationReport', 'ProgressReport']"
